
"Banco de M�xico"

"Sistemas de pago de bajo valor"
"Monto operado a trav�s de tarjetas"

"Fecha de consulta: 09/02/2026 05:57:40"

""

"Título","Total de monto operado a trav�s de tarjetas","Monto operado a través de tarjetas de débito","Monto operado a través de tarjetas de crédito","Total de monto operado a través de tarjetas en Agencias de Viajes","Monto operado a través de tarjetas de débito en Agencias de Viajes","Monto operado a través de tarjetas de crédito en Agencias de Viajes","Total de monto operado a través de tarjetas en Agregadores","Monto operado a través de tarjetas de débito en Agregadores","Monto operado a través de tarjetas de crédito en Agregadores","Total de monto operado a través de tarjetas en Aseguradoras","Monto operado a través de tarjetas de débito en Aseguradoras","Monto operado a través de tarjetas de crédito en Aseguradoras","Total de monto operado a través de tarjetas en Beneficencia","Monto operado a través de tarjetas de débito en Beneficencia","Monto operado a través de tarjetas de crédito en Beneficencia","Total de monto operado a trav�s de tarjetas en Colegios y Universidades","Monto operado a trav�s de tarjetas de d�bito en Colegios y Universidades","Monto operado a trav�s de tarjetas de cr�dito en Colegios y Universidades","Total de monto operado a trav�s de tarjetas en Comida R�pida","Monto operado a trav�s de tarjetas de d�bito en Comida R�pida","Monto operado a trav�s de tarjetas de cr�dito en Comida R�pida","Total de monto operado a trav�s de tarjetas en Educaci�n B�sica","Monto operado a trav�s de tarjetas de d�bito en Educaci�n B�sica","Monto operado a trav�s de tarjetas de cr�dito en Educaci�n B�sica","Total de monto operado a trav�s de tarjetas en Entretenimiento","Monto operado a trav�s de tarjetas de d�bito en Entretenimiento","Monto operado a trav�s de tarjetas de cr�dito en Entretenimiento","Total de monto operado a trav�s de tarjetas en Estacionamientos","Monto operado a trav�s de tarjetas de d�bito en Estacionamientos","Monto operado a trav�s de tarjetas de cr�dito en Estacionamientos","Total de monto operado a trav�s de tarjetas en Farmacias","Monto operado a trav�s de tarjetas de d�bito en Farmacias","Monto operado a trav�s de tarjetas de cr�dito en Farmacias","Total de monto operado a trav�s de tarjetas en Gasolineras","Monto operado a trav�s de tarjetas de d�bito en Gasolineras","Monto operado a trav�s de tarjetas de cr�dito en Gasolineras","Total de monto operado a trav�s de tarjetas en Gobierno","Monto operado a trav�s de tarjetas de d�bito en Gobierno","Monto operado a trav�s de tarjetas de cr�dito en Gobierno","Total de monto operado a trav�s de tarjetas en Grandes superficies","Monto operado a trav�s de tarjetas de d�bito en Grandes superficies","Monto operado a trav�s de tarjetas de cr�dito en Grandes superficies","Total de monto operado a trav�s de tarjetas en Guarder�as","Monto operado a trav�s de tarjetas de d�bito en Guarder�as","Monto operado a trav�s de tarjetas de cr�dito en Guarder�as","Total de monto operado a trav�s de tarjetas en Hospitales","Monto operado a trav�s de tarjetas de d�bito en Hospitales","Monto operado a trav�s de tarjetas de cr�dito en Hospitales","Total de monto operado a trav�s de tarjetas en Hoteles","Monto operado a trav�s de tarjetas de d�bito en Hoteles","Monto operado a trav�s de tarjetas de cr�dito en Hoteles","Total de monto operado a trav�s de tarjetas en Miscel�neos","Monto operado a trav�s de tarjetas de d�bito en Miscel�neos","Monto operado a trav�s de tarjetas de cr�dito en Miscel�neos","Total de monto operado a trav�s de tarjetas en M�dicos y dentistas","Monto operado a trav�s de tarjetas de d�bito en M�dicos y dentistas","Monto operado a trav�s de tarjetas de cr�dito en M�dicos y dentistas","Total de monto operado a trav�s de tarjetas en No definido","Monto operado a trav�s de tarjetas de d�bito en No definido","Monto operado a trav�s de tarjetas de cr�dito en No definido","Total de monto operado a trav�s de tarjetas en Otros","Monto operado a trav�s de tarjetas de d�bito en Otros","Monto operado a trav�s de tarjetas de cr�dito en Otros","Total de monto operado a trav�s de tarjetas en Peaje","Monto operado a trav�s de tarjetas de d�bito en Peaje","Monto operado a trav�s de tarjetas de cr�dito en Peaje","Total de monto operado a trav�s de tarjetas en Refacciones y ferreter�a","Monto operado a trav�s de tarjetas de d�bito en Refacciones y ferreter�a","Monto operado a trav�s de tarjetas de cr�dito en Refacciones y ferreter�a","Total de monto operado a trav�s de tarjetas en Renta de Autos","Monto operado a trav�s de tarjetas de d�bito en Renta de Autos","Monto operado a trav�s de tarjetas de cr�dito en Renta de Autos","Total de monto operado a trav�s de tarjetas en Restaurantes","Monto operado a trav�s de tarjetas de d�bito en Restaurantes","Monto operado a trav�s de tarjetas de cr�dito en Restaurantes","Total de monto operado a trav�s de tarjetas en Salones de belleza","Monto operado a trav�s de tarjetas de d�bito en Salones de belleza","Monto operado a trav�s de tarjetas de cr�dito en Salones de belleza","Total de monto operado a trav�s de tarjetas en Supermercados","Monto operado a trav�s de tarjetas de d�bito en Supermercados","Monto operado a trav�s de tarjetas de cr�dito en Supermercados","Total de monto operado a trav�s de tarjetas en Telecomunicaciones","Monto operado a trav�s de tarjetas de d�bito en Telecomunicaciones","Monto operado a trav�s de tarjetas de cr�dito en Telecomunicaciones","Total de monto operado a trav�s de tarjetas en Transporte A�reo","Monto operado a trav�s de tarjetas de d�bito en Transporte A�reo","Monto operado a trav�s de tarjetas de cr�dito en Transporte A�reo","Total de monto operado a trav�s de tarjetas en Transporte Terrestre de Pasajeros","Monto operado a trav�s de tarjetas de d�bito en Transporte Terrestre de Pasajeros","Monto operado a trav�s de tarjetas de cr�dito en Transporte Terrestre de Pasajeros","Total de monto operado a trav�s de tarjetas en Ventas al detalle (Retail)","Monto operado a trav�s de tarjetas de d�bito en Ventas al detalle (Retail)","Monto operado a trav�s de tarjetas de cr�dito en Ventas al detalle (Retail)"
09/09/2018,5675429948,3450267610,2225162338,36700553,8606526,28094027,99932718,49468767,50463952,13123742,3374912,9748830,22778139,12531864,10246275,82014839,45751458,36263381,63046457,40419265,22627192,24587703,11157139,13430564,170888496,91684089,79204407,391709,161287,230423,113671094,70813201,42857893,477797929,300248816,177549113,18166579,10592926,7573654,1915955589,1371514509,544441080,129799,90810,38988,47339476,21163722,26175754,89385753,37008198,52377556,130024999,90360312,39664687,50458317,24928012,25530304,40775,0,40775,253242485,111316294,141926191,16553198,2182199,14370998,111164962,68384794,42780168,7222128,1786613,5435516,433304449,238551768,194752680,21574543,11022255,10552288,1130873,629214,501659,127151318,61915185,65236133,118181157,33722314,84458843,38342442,21551760,16790682,1191127726,709329401,481798325
10/09/2018,5441522436,3227446771,2214075665,33884614,6923073,26961541,128928011,58667178,70260833,43932781,6469393,37463389,5397695,2389295,3008400,86376802,43087677,43289125,58764375,36958250,21806124,105931923,45300517,60631406,176928148,86986195,89941953,459792,207038,252754,100164243,62131890,38032352,443848423,271040912,172807511,29516225,15325209,14191015,2101169140,1472108903,629060237,729341,336226,393114,41054393,19750433,21303961,81805971,33721716,48084255,107381309,72489323,34891986,37772534,18893055,18879479,464,65,399,250088673,105019574,145069099,10737587,1551842,9185745,72466149,45191468,27274681,7084865,1697697,5387168,345872929,184271562,161601367,11346399,6033353,5313046,817508,455311,362197,133352163,56625552,76726612,108179232,30869992,77309239,39257876,20361763,18896112,878272871,522582308,355690564
11/09/2018,5880464432,3194620674,2685843758,53794878,10814528,42980351,127391979,54845199,72546780,210421333,26060985,184360348,52595903,28478756,24117146,226163442,110398554,115764888,35156867,22651721,12505146,246180251,100045971,146134280,192660425,71614998,121045428,622768,282653,340115,136288384,81395536,54892848,525419398,321834678,203584720,116701451,57258644,59442807,1471034550,1052677132,418357418,1747139,862841,884298,59946379,27702088,32244291,89885222,36633382,53251840,103107682,65093207,38014475,73738123,36653770,37084352,741,472,269,417235036,165017463,252217573,17812018,2165244,15646774,162438031,101562129,60875902,8853650,2326247,6527403,159120332,88031136,71089196,14528867,7551272,6977595,937280,556939,380342,200635715,77104682,123531033,142210753,37058722,105152031,39169039,19374683,19794356,994666795,588567041,406099754
12/09/2018,5366082531,2906742694,2459339837,59330687,11029174,48301513,148463311,61843142,86620169,174645526,22885249,151760277,44363755,23744269,20619485,118202978,59914833,58288146,36420156,23459665,12960491,86184239,39366148,46818091,158201614,68920999,89280616,494164,210336,283828,117097810,69053729,48044081,518515185,316636061,201879125,110886829,53895542,56991288,1313478568,920165611,393312957,744239,385234,359005,56319775,26009037,30310738,79431144,32814247,46616896,98982701,60211401,38771299,70181699,33979982,36201717,1646,1331,315,378645426,150392921,228252505,30538585,5974331,24564255,158386565,100395109,57991455,7204759,1958265,5246493,181967608,98512640,83454968,16045104,8084720,7960385,924198,585530,338668,206392329,80373377,126018952,175771648,44361718,131409930,37944407,17850362,20094044,980315877,573727731,406588146
13/09/2018,5462540353,2968939082,2493601271,56983276,11556038,45427238,148878788,65335675,83543113,175400624,25809516,149591107,42264040,23288426,18975615,110274817,57376230,52898587,39996649,25951750,14044899,75451044,33609498,41841546,176379865,69718076,106661788,521133,199861,321272,113377773,66942252,46435520,552777957,329986348,222791608,112293622,56409497,55884125,1301163437,922452826,378710612,796814,363729,433085,56293127,25238611,31054515,83244642,34165654,49078987,105802768,64820229,40982540,71895358,34930213,36965145,21333,20484,849,379131909,151920761,227211148,20415760,3107534,17308226,163529827,101061345,62468482,7158515,2077716,5080799,208967537,114043347,94924189,18117330,9304458,8812872,913861,558698,355163,207685895,82288960,125396936,176055757,44946044,131109713,41291876,19555343,21736533,1015455020,591899963,423555057
14/09/2018,5947804965,3339805652,2607999313,54924007,11570855,43353152,149456151,68696475,80759676,207245961,34145030,173100931,51827955,30684803,21143152,130073755,71245634,58828120,46622765,31862871,14759894,78593775,39364150,39229625,209629402,78938206,130691196,582470,256053,326417,117415892,71872384,45543508,582822368,374817024,208005344,112651348,55450543,57200805,1425147707,1037525115,387622592,717374,408251,309123,57096320,26819737,30276584,97006651,38515779,58490872,129123545,84625242,44498304,72279004,35291554,36987450,1404,262,1142,385170896,154573852,230597044,21975623,3458223,18517400,160512562,99610811,60901750,8098890,2259465,5839425,268902872,153067516,115835356,22057971,11961279,10096692,1103365,715167,388198,234739397,91990316,142749080,168834744,44320929,124513815,43943386,22727762,21215624,1109247405,663030364,446217042
15/09/2018,6715398509,4073762147,2641636362,49801232,11296086,38505146,214250059,102046847,112203212,214576504,34398091,180178413,63444974,38408812,25036162,148926302,88802015,60124287,57360077,40228128,17131949,69664670,37620131,32044538,194410920,104560804,89850116,516723,214520,302202,123857284,82092260,41765024,601328626,402998668,198329958,102478061,54041287,48436773,1845187201,1418202970,426984230,547969,326268,221701,57207067,28042511,29164557,111407344,45468485,65938859,160766806,113321279,47445527,68469074,36029266,32439809,10696,440,10256,347021560,150591394,196430166,22854971,4244831,18610140,148799438,93789035,55010403,8585008,2323574,6261434,352867441,212756324,140111117,25892775,14949331,10943444,1087384,659745,427639,238209773,99614884,138594889,154447856,41551813,112896043,49125665,28208986,20916679,1282295049,786973361,495321689
16/09/2018,6192291525,4091302910,2100988615,32013414,8295343,23718071,152086479,76194432,75892047,19995768,7770462,12225305,24170710,13841522,10329188,49091220,31515845,17575375,56793951,39522454,17271496,17669085,10658435,7010649,169262999,91887542,77375457,347303,164868,182435,113102687,77812296,35290391,495839089,332480699,163358389,23191365,12937400,10253965,2384079678,1831715530,552364147,148700,142051,6649,42862366,20191585,22670781,101315224,42700616,58614609,151085112,109259820,41825292,42013367,22102527,19910840,7198,0,7198,240148386,111629574,128518812,20352255,2844035,17508220,104746092,65641570,39104522,6928034,1854639,5073395,401677561,241473359,160204202,20017180,11216300,8800880,1029777,636245,393533,138029721,86025648,52004072,120336825,33976488,86360337,40102569,24245047,15857522,1223847410,782566577,441280833
17/09/2018,5449419195,3459316018,1990103177,36398640,7299042,29099598,133829724,64001591,69828133,45886315,10371312,35515004,5410576,2130823,3279753,47741973,27357962,20384011,55716037,38132785,17583252,31244068,17575773,13668295,162489031,84934148,77554882,470002,221197,248805,98828800,66450937,32377863,451271591,289967522,161304069,25480602,13934320,11546282,2252793282,1684047623,568745658,400048,258175,141872,38887982,18565325,20322657,85373087,35850066,49523021,112897409,79769649,33127761,37021167,19279282,17741885,11716,9998,1718,250606949,106896576,143710373,11986635,1864339,10122297,66837090,42276687,24560403,7153013,1744707,5408307,328959296,191196703,137762593,9567160,5362845,4204315,729655,416916,312740,146337124,68362964,77974160,104767001,29735855,75031146,37644597,21208168,16436428,862678625,530092731,332585894
18/09/2018,6233888968,3523601282,2710287686,59173157,11945406,47227750,129460773,57367728,72093045,255394898,33861092,221533807,49664661,28864263,20800398,132551060,74508376,58042684,37417723,25671725,11745998,79991340,40836834,39154506,174141029,80238811,93902218,681316,280576,400740,142393405,88804517,53588889,545985791,343802653,202183137,130075179,61092502,68982678,1793151861,1321509446,471642415,713584,465225,248359,56749835,25868552,30881283,93052124,37126379,55925745,111575199,74008460,37566740,75151341,37594132,37557209,550,258,292,498004823,186071296,311933528,19833390,3179962,16653428,159254477,98911728,60342749,9879634,2795349,7084285,163603494,95662079,67941415,15173962,8181200,6992762,786748,436133,350615,240354225,85931725,154422500,145225837,38546207,106679630,43971320,22746352,21224968,1070476232,637292316,433183915
19/09/2018,5571591395,3100509113,2471082281,56830780,11064847,45765933,156116231,68586549,87529682,202862583,23382981,179479602,40361088,23202298,17158790,90566254,50683872,39882382,38522798,26110284,12412514,54183710,27971484,26212226,142963938,68798529,74165409,489694,216768,272926,122818751,75027954,47790796,531586249,327033696,204552553,115293075,58429069,56864006,1450219001,1047574088,402644914,545969,357007,188963,53599548,24354449,29245099,81531252,33987716,47543536,100764282,65219267,35545015,71599935,35356124,36243811,25556,378,25178,393567682,160282132,233285551,19533387,3443526,16089861,162875787,101110988,61764799,8047744,2077358,5970386,183899278,103966996,79932281,18980962,10047510,8933452,939802,507798,432004,242739535,79040502,163699033,180020818,47750240,132270578,41329521,20500048,20829472,1008776183,604424655,404351528
20/09/2018,5381093367,3001835377,2379257990,55294162,12531349,42762813,153999917,67804526,86195391,170390493,24613759,145776734,40061920,23775423,16286497,80614614,46809298,33805315,41145634,27639395,13506238,50675070,25651703,25023367,142943349,68728097,74215251,511455,232580,278874,117523171,72085169,45438001,538526815,327346444,211180371,107433309,55951734,51481575,1297836952,932616693,365220258,532813,306557,226256,56551404,26402058,30149346,97486818,36939291,60547527,100865790,65146294,35719496,71401999,34967339,36434660,19493,18364,1129,385897348,156580712,229316636,18437042,3189421,15247620,164192300,100959768,63232533,7627615,1863742,5763874,213202872,119727564,93475308,18123456,9670517,8452939,987398,601950,385448,192640285,79545424,113094861,184765435,48581530,136183904,40064622,19749103,20315518,1031339818,611799570,419540248
21/09/2018,5572410275,3094795009,2477615266,54500770,12074813,42425958,160288576,71700511,88588065,208141550,21664526,186477024,42309943,23195399,19114544,85100925,47280400,37820524,46267551,31226840,15040711,56176590,25110513,31066077,166641325,69252612,97388713,581435,239911,341525,117270896,72127101,45143795,548740069,344520535,204219534,122147057,56037418,66109640,1309198452,953425176,355773276,364367,223950,140417,56592042,25700161,30891881,110365693,38481454,71884239,112871090,74344829,38526261,71474103,35331861,36142242,557,373,184,380454431,150827002,229627429,16847028,3415811,13431217,157453557,98302575,59150982,8141859,2068035,6073824,264207971,148472100,115735871,20358869,10987954,9370914,1017385,576823,440563,173752588,76999590,96752998,175948652,46518093,129430559,44638766,22802302,21836464,1060556176,631886344,428669832
22/09/2018,5782237621,3318279284,2463958337,50245059,11485417,38759642,164255607,75632523,88623085,173793889,20503389,153290500,45460002,26655846,18804156,65721426,36983359,28738067,57061825,37807702,19254123,37099860,17952910,19146950,167678541,78985362,88693179,537349,213155,324194,116000070,71674186,44325884,553273352,354687014,198586338,99539361,52438918,47100443,1418663023,1037509074,381153950,245774,160351,85423,55517151,25441668,30075484,104029075,40881535,63147539,127600761,87105489,40495272,72125960,35691352,36434607,1067,915,152,352024886,142139727,209885159,22843302,3485474,19357828,149716629,92252857,57463771,8780206,2334855,6445352,358703622,203182439,155521183,24654320,13165105,11489214,1085247,604781,480465,170963074,70594910,100368164,158960062,43093489,115866572,47533979,25393553,22140426,1178123143,710221929,467901213
23/09/2018,5613156628,3368922616,2244234013,33321300,7896120,25425180,149607153,69722218,79884935,15826390,4534853,11291536,21918854,11510114,10408740,31083801,18596813,12486987,66337522,42821883,23515639,15015057,7930232,7084825,159241018,82414396,76826623,413655,185960,227695,109090315,68221862,40868452,479401431,305228239,174173192,24933184,12855909,12077275,1834187557,1295862163,538325393,32554,17224,15330,47619957,20804942,26815015,90557400,38720767,51836633,130276640,89734379,40542261,50636839,24513040,26123799,4999,4999,0,242062732,103618551,138444180,24434714,2916267,21518447,111916895,68722841,43194055,7506886,1950402,5556485,441414044,244846687,196567356,21905670,11114049,10791621,1190558,679861,510697,119272487,56686575,62585912,120322355,34434746,85887608,41121498,22950006,18171493,1222503166,719426518,503076647
24/09/2018,5257219869,3080318886,2176900984,35372246,6520792,28851454,130216509,58815541,71400968,41611802,5359096,36252705,6786662,3553308,3233354,28512449,14787371,13725078,60257411,38029978,22227434,17648511,8972842,8675670,151723983,74726957,76997026,473747,200325,273422,97132988,60293773,36839216,456901979,278946501,177955477,28209491,14359907,13849584,2028130467,1391093173,637037293,222573,138731,83841,40588628,19290040,21298588,84680079,34614876,50065203,107290200,72228423,35061777,39135747,20440592,18695155,50178,6387,43791,239792218,94851646,144940572,15572455,1992933,13579522,75396949,46805063,28591886,7339908,1975522,5364386,355909456,191127522,164781934,11025499,5884906,5140593,917705,493820,423884,131095245,54262236,76833009,107756596,30183773,77572822,37766881,19911634,17855247,919701311,530451219,389250091
25/09/2018,5517437363,2954665239,2562772124,57427965,11287350,46140615,136802117,56013024,80789092,240075341,27201876,212873465,52681029,24755357,27925671,78116915,40676437,37440478,36579157,23491783,13087373,46696112,21208674,25487438,141949493,60655374,81294119,530890,242513,288378,137072704,79886490,57186215,543076030,333037855,210038175,125166539,61279830,63886709,1393250060,971800584,421449476,384627,231634,152993,55250179,25335312,29914868,85736136,34288453,51447684,101584566,63666266,37918301,74914670,35754950,39159720,1119,1040,79,412735656,153066946,259668710,19651492,3266378,16385114,167260715,101708430,65552285,8526215,2140954,6385261,163279054,90026479,73252575,14892494,7785492,7107002,900632,461665,438967,201520411,76238813,125281598,142598730,36246639,106352092,42006627,19845266,22161361,1036769687,593063376,443706311
26/09/2018,5121731509,2752597438,2369134071,48236360,9819735,38416625,157835744,62449156,95386588,186903475,23708696,163194779,36907937,20200069,16707868,77156733,38081293,39075440,37330624,24152349,13178275,41378768,21182813,20195955,145987882,59555242,86432640,535947,252789,283158,110601985,65133963,45468022,531874278,324976078,206898200,118368942,60055433,58313509,1196259292,837422930,358836362,266044,129815,136229,54374825,25745277,28629548,80498740,32443751,48054989,93737374,57914502,35822872,71262244,34053300,37208945,897,683,214,349493308,140629252,208864056,19992971,3264152,16728819,159645726,99317896,60327830,7254795,1970848,5283946,180084477,98525663,81558814,17712407,9116899,8595508,908813,496702,412111,228699023,75823745,152875278,167870664,43037844,124832820,38745683,18221700,20523983,961805554,564914865,396890689
27/09/2018,5449492462,2899082786,2550409676,54043501,10673600,43369901,163876696,67919614,95957082,198078589,29535035,168543554,45782063,24261360,21520702,91087885,45708170,45379715,42019587,27559645,14459942,52051701,26411856,25639845,152846229,60234898,92611331,541526,226720,314807,114723549,68079558,46643992,564880936,337016712,227864224,128141909,64185363,63956546,1193188401,828804659,364383742,353735,182317,171418,58050421,26080520,31969901,89413966,35452250,53961717,103526962,64700890,38826072,72774476,34180137,38594339,10873,361,10512,399743998,154790513,244953485,20611293,3529734,17081560,174292142,105502493,68789649,7417880,2086534,5331347,215136518,117279889,97856629,18615714,9610640,9005074,1183727,728471,455256,189546365,79929985,109616380,186760854,48628771,138132083,41469746,19823603,21646143,1069321219,605958488,463362731
28/09/2018,5930519715,3277941518,2652578197,60098605,12257928,47840677,171789155,74473608,97315547,245922959,32754760,213168199,49369843,26479529,22890313,114805498,61921533,52883965,50115474,34037651,16077823,62006285,28764757,33241528,173303125,74269144,99033981,573515,234318,339197,115863898,70439051,45424847,596385108,376228065,220157044,130129416,66152988,63976428,1286020936,939953438,346067498,592966,323764,269202,56920832,25215898,31704934,104979919,40305607,64674313,127669836,86073340,41596496,74499273,35809814,38689460,8187,690,7497,468018843,180937231,287081611,19763822,3469183,16294638,166809552,101845454,64964098,8456908,2244895,6212013,279659796,158971863,120687933,22142315,11886821,10255494,1123325,594296,529029,176342894,98381185,77961709,172300851,44304906,127995945,46242344,23261503,22980840,1148604236,666348298,482255938
29/09/2018,7086111263,4264250190,2821861073,53318217,11187072,42131145,191842425,89259510,102582915,306993241,45803904,261189337,61781449,42004307,19777142,137799231,81794497,56004734,56268932,39449238,16819694,47915707,24339545,23576162,211186980,100314714,110872266,566704,241069,325635,128203011,86321405,41881605,610768491,408731686,202036805,123320391,63154177,60166214,1927515981,1515822541,411693440,375245,215368,159877,56842568,26122440,30720129,114266274,44934019,69332254,153537343,109316877,44220466,73667506,38116570,35550936,17012,15422,1590,444908122,173741413,271166709,23582854,4384343,19198511,158293401,99040224,59253177,9489930,2514263,6975667,391495978,232415856,159080122,26659983,14862228,11797755,1361823,816369,545454,208720860,109565377,99155482,157361570,42626961,114734609,48973957,27219692,21754265,1359076080,829919105,529156975
30/09/2018,6708027773,4342427415,2365600358,37288277,8540954,28747322,170050196,83997660,86052536,23721680,7954018,15767663,30012007,17041756,12970251,60930411,38470933,22459479,62755032,42961018,19794014,18187215,10153491,8033724,186987526,105010563,81976963,405233,178461,226773,124661990,84222636,40439354,527013447,349122671,177890776,39014959,21183575,17831384,2357470040,1847749791,509720249,56319,33992,22327,45895534,20630998,25264536,96879446,40560420,56319027,159663585,115447475,44216110,52122522,26883342,25239180,67044,35492,31552,318779866,142330271,176449595,23588571,3325199,20263372,121714515,76209603,45504912,7608908,1902365,5706543,464013761,271879288,192134473,23381527,13135676,10245851,1519184,841769,677415,195634581,101165597,94468984,123996281,36008037,87988245,42929938,25359090,17570847,1391678179,850091277,541586902
01/10/2018,6654598938,4213161603,2441437335,36656618,7712742,28943875,150504734,74457808,76046926,58182493,8762513,49419980,10065926,4994989,5070937,65262290,35023732,30238557,80281068,54335652,25945416,43556483,24907665,18648818,235714091,112513028,123201063,567274,272607,294667,110253430,74521355,35732076,497845926,314343715,183502211,35973305,18869240,17104065,2768068331,2118106705,649961626,784881,514250,270631,39726556,18110654,21615902,91065612,35703708,55361904,141573782,100415751,41158031,40603051,21619772,18983279,22980,16604,6376,369022370,154475920,214546449,14883620,2362087,12521532,77849620,49364747,28484873,8069136,2130675,5938461,371504726,211838797,159665929,12320117,6993644,5326473,1141301,629081,512220,233157811,98452155,134705657,112776376,32581315,80195062,39166510,22191586,16974924,1007998519,606939106,401059413
02/10/2018,6634086426,3840348889,2793737536,60469550,12863855,47605695,159842204,73102379,86739825,265087874,38913898,226173976,61575501,38405619,23169882,189794869,100399061,89395808,38757790,26448772,12309018,119271456,63809997,55461459,326108405,95055179,231053226,702390,316751,385639,152629832,97517932,55111900,553842465,347185362,206657103,127096053,66949831,60146222,1864698585,1458622580,406076005,1592400,923579,668821,57290472,27302568,29987904,88640844,35283038,53357805,132810582,86870138,45940444,77100979,37841755,39259224,745,556,189,440776529,173508510,267268020,21107258,3885931,17221327,164674149,102444673,62229476,10223351,2553118,7670233,174122237,101596773,72525464,16951786,9283041,7668745,1296593,801951,494641,251663718,127047469,124616249,151911534,40962886,110948648,42014504,21861122,20153382,1082031771,648590565,433441206
